gameid,playername,result
ESPORTSTMNT06_2773618,Odoamne,0
ESPORTSTMNT06_2773618,Xerxe,0
ESPORTSTMNT06_2773618,Vetheo,0
ESPORTSTMNT06_2773618,Patrik,0
ESPORTSTMNT06_2773618,LIMIT,0
ESPORTSTMNT06_2773628,Oscarinin,0
ESPORTSTMNT06_2773628,Razork,0
ESPORTSTMNT06_2773628,Humanoid,0
ESPORTSTMNT06_2773628,Rekkles,0
ESPORTSTMNT06_2773628,Advienne,0
ESPORTSTMNT06_2773628,Photon,1
ESPORTSTMNT06_2773628,Bo,1
ESPORTSTMNT06_2773628,Perkz,1
ESPORTSTMNT06_2773628,Upset,1
ESPORTSTMNT06_2773628,Kaiser,1
ESPORTSTMNT01_3325029,DuDu,1
ESPORTSTMNT01_3325029,YoungJae,1
ESPORTSTMNT01_3325029,BuLLDoG,1
ESPORTSTMNT01_3325029,Taeyoon,1
ESPORTSTMNT01_3325029,Moham,1
ESPORTSTMNT01_3325029,Rascal,0
ESPORTSTMNT01_3325029,Juhan,0
ESPORTSTMNT01_3325029,FATE,0
ESPORTSTMNT01_3325029,Deokdam,0
ESPORTSTMNT01_3325029,BeryL,0
ESPORTSTMNT01_3326046,DuDu,0
ESPORTSTMNT01_3326046,YoungJae,0
ESPORTSTMNT01_3326046,BuLLDoG,0
ESPORTSTMNT01_3326046,Taeyoon,0
ESPORTSTMNT01_3326046,Moham,0
ESPORTSTMNT01_3326046,Rascal,1
ESPORTSTMNT01_3326046,Juhan,1
ESPORTSTMNT01_3326046,FATE,1
ESPORTSTMNT01_3326046,Deokdam,1
ESPORTSTMNT01_3326046,BeryL,1
ESPORTSTMNT01_3325049,DuDu,1
ESPORTSTMNT01_3325049,YoungJae,1
ESPORTSTMNT01_3325049,BuLLDoG,1
ESPORTSTMNT01_3325049,Taeyoon,1
ESPORTSTMNT01_3325049,Moham,1
ESPORTSTMNT01_3325049,Rascal,0
ESPORTSTMNT01_3325049,Juhan,0
ESPORTSTMNT01_3325049,FATE,0
ESPORTSTMNT01_3325049,Deokdam,0
ESPORTSTMNT01_3325049,BeryL,0
ESPORTSTMNT01_3325060,Burdol,1
ESPORTSTMNT01_3325060,Willer,1
ESPORTSTMNT01_3325060,Clozer,1
ESPORTSTMNT01_3325060,Envyy,1
ESPORTSTMNT01_3325060,Kael,1
ESPORTSTMNT01_3325060,Morgan,0
ESPORTSTMNT01_3325060,UmTi,0
ESPORTSTMNT01_3325060,Karis,0
ESPORTSTMNT01_3325060,Hena,0
ESPORTSTMNT01_3325060,Effort,0
ESPORTSTMNT01_3326099,Morgan,0
ESPORTSTMNT01_3326099,UmTi,0
ESPORTSTMNT01_3326099,Karis,0
ESPORTSTMNT01_3326099,Hena,0
ESPORTSTMNT01_3326099,Effort,0
ESPORTSTMNT01_3326099,Burdol,1
ESPORTSTMNT01_3326099,Willer,1
ESPORTSTMNT01_3326099,Clozer,1
ESPORTSTMNT01_3326099,Envyy,1
ESPORTSTMNT01_3326099,Kael,1
ESPORTSTMNT01_3325173,Fudge,1
ESPORTSTMNT01_3325173,Blaber,1
ESPORTSTMNT01_3325173,EMENES,1
ESPORTSTMNT01_3325173,Berserker,1
ESPORTSTMNT01_3325173,Zven,1
ESPORTSTMNT01_3325173,Impact,0
ESPORTSTMNT01_3325173,Spica,0
ESPORTSTMNT01_3325173,VicLa,0
ESPORTSTMNT01_3325173,Prince,0
ESPORTSTMNT01_3325173,Eyla,0
ESPORTSTMNT01_3325205,Licorice,0
ESPORTSTMNT01_3325205,River,0
ESPORTSTMNT01_3325205,Gori,0
ESPORTSTMNT01_3325205,Stixxay,0
ESPORTSTMNT01_3325205,huhi,0
ESPORTSTMNT01_3325205,Dhokla,1
ESPORTSTMNT01_3325205,Contractz,1
ESPORTSTMNT01_3325205,Palafox,1
ESPORTSTMNT01_3325205,Luger,1
ESPORTSTMNT01_3325205,Poome,1
ESPORTSTMNT01_3325223,Tenacity,1
ESPORTSTMNT01_3325223,Closer,1
ESPORTSTMNT01_3325223,Bjergsen,1
ESPORTSTMNT01_3325223,Doublelift,1
ESPORTSTMNT01_3325223,Busio,1
ESPORTSTMNT01_3325223,Solo,0
ESPORTSTMNT01_3325223,Bugi,0
ESPORTSTMNT01_3325223,Maple,0
ESPORTSTMNT01_3325223,WildTurtle,0
ESPORTSTMNT01_3325223,Chime,0
ESPORTSTMNT01_3326234,Ssumday,0
ESPORTSTMNT01_3326234,Inspired,0
ESPORTSTMNT01_3326234,Jojopyun,0
ESPORTSTMNT01_3326234,FBI,0
ESPORTSTMNT01_3326234,VULCAN,0
ESPORTSTMNT01_3326234,Revenge,1
ESPORTSTMNT01_3326234,Kenvi,1
ESPORTSTMNT01_3326234,Bolulu,1
ESPORTSTMNT01_3326234,Tactical,1
ESPORTSTMNT01_3326234,Fleshy,1
ESPORTSTMNT01_3326246,Summit,1
ESPORTSTMNT01_3326246,Pyosik,1
ESPORTSTMNT01_3326246,Haeri,1
ESPORTSTMNT01_3326246,Yeon,1
ESPORTSTMNT01_3326246,CoreJJ,1
ESPORTSTMNT01_3326246,Armut,0
ESPORTSTMNT01_3326246,Santorin,0
ESPORTSTMNT01_3326246,Jensen,0
ESPORTSTMNT01_3326246,Tomo,0
ESPORTSTMNT01_3326246,IgNar,0
ESPORTSTMNT01_3324334,Canna,0
ESPORTSTMNT01_3324334,Canyon,0
ESPORTSTMNT01_3324334,ShowMaker,0
ESPORTSTMNT01_3324334,Deft,0
ESPORTSTMNT01_3324334,Kellin,0
ESPORTSTMNT01_3324334,Zeus,1
ESPORTSTMNT01_3324334,Oner,1
ESPORTSTMNT01_3324334,Faker,1
ESPORTSTMNT01_3324334,Gumayusi,1
ESPORTSTMNT01_3324334,Keria,1
ESPORTSTMNT01_3325316,Canna,0
ESPORTSTMNT01_3325316,Canyon,0
ESPORTSTMNT01_3325316,ShowMaker,0
ESPORTSTMNT01_3325316,Deft,0
ESPORTSTMNT01_3325316,Kellin,0
ESPORTSTMNT01_3325316,Zeus,1
ESPORTSTMNT01_3325316,Oner,1
ESPORTSTMNT01_3325316,Faker,1
ESPORTSTMNT01_3325316,Gumayusi,1
ESPORTSTMNT01_3325316,Keria,1
ESPORTSTMNT03_3131260,Sparda,1
ESPORTSTMNT03_3131260,Killerqueen,1
ESPORTSTMNT03_3131260,Gloryy,1
ESPORTSTMNT03_3131260,Vit,1
ESPORTSTMNT03_3131260,Bie,1
ESPORTSTMNT03_3131260,Yoshino,0
ESPORTSTMNT03_3131260,Phuc1,0
ESPORTSTMNT03_3131260,Jane,0
ESPORTSTMNT03_3131260,Puddin,0
ESPORTSTMNT03_3131260,Soraaa,0
ESPORTSTMNT01_3324352,Kingen,0
ESPORTSTMNT01_3324352,Clid,0
ESPORTSTMNT01_3324352,Zeka,0
ESPORTSTMNT01_3324352,Viper,0
ESPORTSTMNT01_3324352,Life,0
ESPORTSTMNT01_3324352,Doran,1
ESPORTSTMNT01_3324352,Peanut,1
ESPORTSTMNT01_3324352,Chovy,1
ESPORTSTMNT01_3324352,Peyz,1
ESPORTSTMNT01_3324352,Delight,1
ESPORTSTMNT03_3130295,Yoshino,0
ESPORTSTMNT03_3130295,Phuc1,0
ESPORTSTMNT03_3130295,Jane,0
ESPORTSTMNT03_3130295,Puddin,0
ESPORTSTMNT03_3130295,Soraaa,0
ESPORTSTMNT03_3130295,Sparda,1
ESPORTSTMNT03_3130295,Killerqueen,1
ESPORTSTMNT03_3130295,Gloryy,1
ESPORTSTMNT03_3130295,Vit,1
ESPORTSTMNT03_3130295,Bie,1
ESPORTSTMNT01_3325340,Kingen,0
ESPORTSTMNT01_3325340,Clid,0
ESPORTSTMNT01_3325340,Zeka,0
ESPORTSTMNT01_3325340,Viper,0
ESPORTSTMNT01_3325340,Life,0
ESPORTSTMNT01_3325340,Doran,1
ESPORTSTMNT01_3325340,Peanut,1
ESPORTSTMNT01_3325340,Chovy,1
ESPORTSTMNT01_3325340,Peyz,1
ESPORTSTMNT01_3325340,Delight,1
ESPORTSTMNT03_3130317,Sunmer,0
ESPORTSTMNT03_3130317,Tomrio,0
ESPORTSTMNT03_3130317,Nogo,0
ESPORTSTMNT03_3130317,Slowz,0
ESPORTSTMNT03_3130317,Zodiac,0
ESPORTSTMNT03_3130317,Hasmed,1
ESPORTSTMNT03_3130317,Gury,1
ESPORTSTMNT03_3130317,Froggy,1
ESPORTSTMNT03_3130317,Shogun,1
ESPORTSTMNT03_3130317,Taki,1
ESPORTSTMNT03_3130319,Hasmed,1
ESPORTSTMNT03_3130319,Gury,1
ESPORTSTMNT03_3130319,Froggy,1
ESPORTSTMNT03_3130319,Shogun,1
ESPORTSTMNT03_3130319,Taki,1
ESPORTSTMNT03_3130319,Sunmer,0
ESPORTSTMNT03_3130319,Tomrio,0
ESPORTSTMNT03_3130319,Nogo,0
ESPORTSTMNT03_3130319,Slowz,0
ESPORTSTMNT03_3130319,Zodiac,0
ESPORTSTMNT01_3326454,Tenacity,1
ESPORTSTMNT01_3326454,Closer,1
ESPORTSTMNT01_3326454,Bjergsen,1
ESPORTSTMNT01_3326454,Doublelift,1
ESPORTSTMNT01_3326454,Busio,1
ESPORTSTMNT01_3326454,Ssumday,0
ESPORTSTMNT01_3326454,Inspired,0
ESPORTSTMNT01_3326454,Jojopyun,0
ESPORTSTMNT01_3326454,FBI,0
ESPORTSTMNT01_3326454,VULCAN,0
ESPORTSTMNT01_3325480,Hauntzer,1
ESPORTSTMNT01_3325480,Bugi,1
ESPORTSTMNT01_3325480,Maple,1
ESPORTSTMNT01_3325480,WildTurtle,1
ESPORTSTMNT01_3325480,Chime,1
ESPORTSTMNT01_3325480,Armut,0
ESPORTSTMNT01_3325480,Santorin,0
ESPORTSTMNT01_3325480,Jensen,0
ESPORTSTMNT01_3325480,Tomo,0
ESPORTSTMNT01_3325480,IgNar,0
ESPORTSTMNT01_3324554,Dhokla,1
ESPORTSTMNT01_3324554,Contractz,1
ESPORTSTMNT01_3324554,Palafox,1
ESPORTSTMNT01_3324554,Luger,1
ESPORTSTMNT01_3324554,Poome,1
ESPORTSTMNT01_3324554,Summit,0
ESPORTSTMNT01_3324554,Pyosik,0
ESPORTSTMNT01_3324554,Haeri,0
ESPORTSTMNT01_3324554,Yeon,0
ESPORTSTMNT01_3324554,CoreJJ,0
ESPORTSTMNT01_3325518,Fudge,1
ESPORTSTMNT01_3325518,Blaber,1
ESPORTSTMNT01_3325518,EMENES,1
ESPORTSTMNT01_3325518,Berserker,1
ESPORTSTMNT01_3325518,Zven,1
ESPORTSTMNT01_3325518,Revenge,0
ESPORTSTMNT01_3325518,Kenvi,0
ESPORTSTMNT01_3325518,Bolulu,0
ESPORTSTMNT01_3325518,Tactical,0
ESPORTSTMNT01_3325518,Fleshy,0
ESPORTSTMNT01_3326540,Impact,1
ESPORTSTMNT01_3326540,Spica,1
ESPORTSTMNT01_3326540,VicLa,1
ESPORTSTMNT01_3326540,Prince,1
ESPORTSTMNT01_3326540,Eyla,1
ESPORTSTMNT01_3326540,Licorice,0
ESPORTSTMNT01_3326540,River,0
ESPORTSTMNT01_3326540,Gori,0
ESPORTSTMNT01_3326540,Stixxay,0
ESPORTSTMNT01_3326540,huhi,0
ESPORTSTMNT01_3324628,DuDu,0
ESPORTSTMNT01_3324628,YoungJae,0
ESPORTSTMNT01_3324628,BuLLDoG,0
ESPORTSTMNT01_3324628,Taeyoon,0
ESPORTSTMNT01_3324628,Moham,0
ESPORTSTMNT01_3324628,Kiin,1
ESPORTSTMNT01_3324628,Cuzz,1
ESPORTSTMNT01_3324628,Bdd,1
ESPORTSTMNT01_3324628,Aiming,1
ESPORTSTMNT01_3324628,Lehends,1
ESPORTSTMNT01_3324646,DuDu,0
ESPORTSTMNT01_3324646,YoungJae,0
ESPORTSTMNT01_3324646,BuLLDoG,0
ESPORTSTMNT01_3324646,Taeyoon,0
ESPORTSTMNT01_3324646,Moham,0
ESPORTSTMNT01_3324646,Kiin,1
ESPORTSTMNT01_3324646,Cuzz,1
ESPORTSTMNT01_3324646,Bdd,1
ESPORTSTMNT01_3324646,Aiming,1
ESPORTSTMNT01_3324646,Lehends,1
ESPORTSTMNT03_3130447,Hiro02,0
ESPORTSTMNT03_3130447,Skewed,0
ESPORTSTMNT03_3130447,Artifact,0
ESPORTSTMNT03_3130447,Eddie,0
ESPORTSTMNT03_3130447,XuHao,0
ESPORTSTMNT03_3130447,Sparda,1
ESPORTSTMNT03_3130447,Killerqueen,1
ESPORTSTMNT03_3130447,Gloryy,1
ESPORTSTMNT03_3130447,Vit,1
ESPORTSTMNT03_3130447,Bie,1
ESPORTSTMNT01_3324649,Morgan,0
ESPORTSTMNT01_3324649,UmTi,0
ESPORTSTMNT01_3324649,Karis,0
ESPORTSTMNT01_3324649,Hena,0
ESPORTSTMNT01_3324649,Effort,0
ESPORTSTMNT01_3324649,DnDn,1
ESPORTSTMNT01_3324649,Sylvie,1
ESPORTSTMNT01_3324649,Callme,1
ESPORTSTMNT01_3324649,vital,1
ESPORTSTMNT01_3324649,Peter,1
ESPORTSTMNT03_3129506,Sparda,0
ESPORTSTMNT03_3129506,Killerqueen,0
ESPORTSTMNT03_3129506,Gloryy,0
ESPORTSTMNT03_3129506,Vit,0
ESPORTSTMNT03_3129506,Bie,0
ESPORTSTMNT03_3129506,Hiro02,1
ESPORTSTMNT03_3129506,Skewed,1
ESPORTSTMNT03_3129506,Artifact,1
ESPORTSTMNT03_3129506,Eddie,1
ESPORTSTMNT03_3129506,XuHao,1
ESPORTSTMNT01_3325624,Morgan,0
ESPORTSTMNT01_3325624,UmTi,0
ESPORTSTMNT01_3325624,Karis,0
ESPORTSTMNT01_3325624,Hena,0
ESPORTSTMNT01_3325624,Effort,0
ESPORTSTMNT01_3325624,DnDn,1
ESPORTSTMNT01_3325624,Sylvie,1
ESPORTSTMNT01_3325624,Callme,1
ESPORTSTMNT01_3325624,vital,1
ESPORTSTMNT01_3325624,Peter,1
ESPORTSTMNT03_3131457,Hiro02,0
ESPORTSTMNT03_3131457,Skewed,0
ESPORTSTMNT03_3131457,Artifact,0
ESPORTSTMNT03_3131457,Eddie,0
ESPORTSTMNT03_3131457,XuHao,0
ESPORTSTMNT03_3131457,Sparda,1
ESPORTSTMNT03_3131457,Killerqueen,1
ESPORTSTMNT03_3131457,Gloryy,1
ESPORTSTMNT03_3131457,Vit,1
ESPORTSTMNT03_3131457,Bie,1
ESPORTSTMNT03_3129534,Nper,1
ESPORTSTMNT03_3129534,DNK,1
ESPORTSTMNT03_3129534,Dia1,1
ESPORTSTMNT03_3129534,Vinboiz,1
ESPORTSTMNT03_3129534,Palette,1
ESPORTSTMNT03_3129534,Pun,0
ESPORTSTMNT03_3129534,Draktharr,0
ESPORTSTMNT03_3129534,Yado,0
ESPORTSTMNT03_3129534,Artemis,0
ESPORTSTMNT03_3129534,RonOP,0
ESPORTSTMNT03_3130493,Pun,1
ESPORTSTMNT03_3130493,EGO,1
ESPORTSTMNT03_3130493,Yado,1
ESPORTSTMNT03_3130493,Artemis,1
ESPORTSTMNT03_3130493,RonOP,1
ESPORTSTMNT03_3130493,Nper,0
ESPORTSTMNT03_3130493,DNK,0
ESPORTSTMNT03_3130493,Dia1,0
ESPORTSTMNT03_3130493,Vinboiz,0
ESPORTSTMNT03_3130493,Palette,0
ESPORTSTMNT03_3129548,Nper,1
ESPORTSTMNT03_3129548,DNK,1
ESPORTSTMNT03_3129548,Dia1,1
ESPORTSTMNT03_3129548,Slayder,1
ESPORTSTMNT03_3129548,Palette,1
ESPORTSTMNT03_3129548,Pun,0
ESPORTSTMNT03_3129548,EGO,0
ESPORTSTMNT03_3129548,Yado,0
ESPORTSTMNT03_3129548,Artemis,0
ESPORTSTMNT03_3129548,RonOP,0
ESPORTSTMNT01_3325730,Dhokla,1
ESPORTSTMNT01_3325730,Contractz,1
ESPORTSTMNT01_3325730,Palafox,1
ESPORTSTMNT01_3325730,Luger,1
ESPORTSTMNT01_3325730,Poome,1
ESPORTSTMNT01_3325730,Fudge,0
ESPORTSTMNT01_3325730,Blaber,0
ESPORTSTMNT01_3325730,EMENES,0
ESPORTSTMNT01_3325730,Berserker,0
ESPORTSTMNT01_3325730,Zven,0
ESPORTSTMNT01_3325749,Impact,1
ESPORTSTMNT01_3325749,Spica,1
ESPORTSTMNT01_3325749,VicLa,1
ESPORTSTMNT01_3325749,Prince,1
ESPORTSTMNT01_3325749,Eyla,1
ESPORTSTMNT01_3325749,Hauntzer,0
ESPORTSTMNT01_3325749,Bugi,0
ESPORTSTMNT01_3325749,Maple,0
ESPORTSTMNT01_3325749,WildTurtle,0
ESPORTSTMNT01_3325749,Chime,0
ESPORTSTMNT01_3326772,Ssumday,0
ESPORTSTMNT01_3326772,Inspired,0
ESPORTSTMNT01_3326772,Jojopyun,0
ESPORTSTMNT01_3326772,FBI,0
ESPORTSTMNT01_3326772,VULCAN,0
ESPORTSTMNT01_3326772,Summit,1
ESPORTSTMNT01_3326772,Pyosik,1
ESPORTSTMNT01_3326772,Haeri,1
ESPORTSTMNT01_3326772,Yeon,1
ESPORTSTMNT01_3326772,CoreJJ,1
ESPORTSTMNT01_3324855,Armut,1
ESPORTSTMNT01_3324855,Santorin,1
ESPORTSTMNT01_3324855,Jensen,1
ESPORTSTMNT01_3324855,Tomo,1
ESPORTSTMNT01_3324855,IgNar,1
ESPORTSTMNT01_3324855,Licorice,0
ESPORTSTMNT01_3324855,River,0
ESPORTSTMNT01_3324855,Gori,0
ESPORTSTMNT01_3324855,Stixxay,0
ESPORTSTMNT01_3324855,huhi,0
ESPORTSTMNT01_3324865,Tenacity,1
ESPORTSTMNT01_3324865,Closer,1
ESPORTSTMNT01_3324865,Bjergsen,1
ESPORTSTMNT01_3324865,Doublelift,1
ESPORTSTMNT01_3324865,Busio,1
ESPORTSTMNT01_3324865,Revenge,0
ESPORTSTMNT01_3324865,Kenvi,0
ESPORTSTMNT01_3324865,Bolulu,0
ESPORTSTMNT01_3324865,Tactical,0
ESPORTSTMNT01_3324865,Fleshy,0
ESPORTSTMNT01_3324874,Impact,0
ESPORTSTMNT01_3324874,Spica,0
ESPORTSTMNT01_3324874,VicLa,0
ESPORTSTMNT01_3324874,Prince,0
ESPORTSTMNT01_3324874,Eyla,0
ESPORTSTMNT01_3324874,Fudge,1
ESPORTSTMNT01_3324874,Blaber,1
ESPORTSTMNT01_3324874,EMENES,1
ESPORTSTMNT01_3324874,Berserker,1
ESPORTSTMNT01_3324874,Zven,1
ESPORTSTMNT01_3325814,Ssumday,0
ESPORTSTMNT01_3325814,Inspired,0
ESPORTSTMNT01_3325814,Jojopyun,0
ESPORTSTMNT01_3325814,FBI,0
ESPORTSTMNT01_3325814,VULCAN,0
ESPORTSTMNT01_3325814,Tenacity,1
ESPORTSTMNT01_3325814,Closer,1
ESPORTSTMNT01_3325814,Bjergsen,1
ESPORTSTMNT01_3325814,Doublelift,1
ESPORTSTMNT01_3325814,Busio,1
ESPORTSTMNT01_3324890,Dhokla,0
ESPORTSTMNT01_3324890,Contractz,0
ESPORTSTMNT01_3324890,Palafox,0
ESPORTSTMNT01_3324890,Luger,0
ESPORTSTMNT01_3324890,Poome,0
ESPORTSTMNT01_3324890,Tenacity,1
ESPORTSTMNT01_3324890,Closer,1
ESPORTSTMNT01_3324890,Bjergsen,1
ESPORTSTMNT01_3324890,Doublelift,1
ESPORTSTMNT01_3324890,Busio,1
ESPORTSTMNT01_3325832,Kingen,1
ESPORTSTMNT01_3325832,Clid,1
ESPORTSTMNT01_3325832,Zeka,1
ESPORTSTMNT01_3325832,Viper,1
ESPORTSTMNT01_3325832,Life,1
ESPORTSTMNT01_3325832,Burdol,0
ESPORTSTMNT01_3325832,Willer,0
ESPORTSTMNT01_3325832,Clozer,0
ESPORTSTMNT01_3325832,Envyy,0
ESPORTSTMNT01_3325832,Kael,0
ESPORTSTMNT01_3325855,Burdol,1
ESPORTSTMNT01_3325855,Willer,1
ESPORTSTMNT01_3325855,Clozer,1
ESPORTSTMNT01_3325855,Envyy,1
ESPORTSTMNT01_3325855,Kael,1
ESPORTSTMNT01_3325855,Kingen,0
ESPORTSTMNT01_3325855,Clid,0
ESPORTSTMNT01_3325855,Zeka,0
ESPORTSTMNT01_3325855,Viper,0
ESPORTSTMNT01_3325855,Life,0
ESPORTSTMNT01_3325862,Kingen,1
ESPORTSTMNT01_3325862,Clid,1
ESPORTSTMNT01_3325862,Zeka,1
ESPORTSTMNT01_3325862,Viper,1
ESPORTSTMNT01_3325862,Life,1
ESPORTSTMNT01_3325862,Burdol,0
ESPORTSTMNT01_3325862,Willer,0
ESPORTSTMNT01_3325862,Clozer,0
ESPORTSTMNT01_3325862,Envyy,0
ESPORTSTMNT01_3325862,Kael,0
ESPORTSTMNT01_3324928,Doran,1
ESPORTSTMNT01_3324928,Peanut,1
ESPORTSTMNT01_3324928,Chovy,1
ESPORTSTMNT01_3324928,Peyz,1
ESPORTSTMNT01_3324928,Delight,1
ESPORTSTMNT01_3324928,Canna,0
ESPORTSTMNT01_3324928,Canyon,0
ESPORTSTMNT01_3324928,ShowMaker,0
ESPORTSTMNT01_3324928,Deft,0
ESPORTSTMNT01_3324928,Kellin,0
ESPORTSTMNT03_3130646,Yoshino,1
ESPORTSTMNT03_3130646,Phuc1,1
ESPORTSTMNT03_3130646,Jane,1
ESPORTSTMNT03_3130646,Puddin,1
ESPORTSTMNT03_3130646,Soraaa,1
ESPORTSTMNT03_3130646,Sunmer,0
ESPORTSTMNT03_3130646,Tomrio,0
ESPORTSTMNT03_3130646,Nogo,0
ESPORTSTMNT03_3130646,Slowz,0
ESPORTSTMNT03_3130646,Zodiac,0
ESPORTSTMNT01_3326924,Doran,1
ESPORTSTMNT01_3326924,Peanut,1
ESPORTSTMNT01_3326924,Chovy,1
ESPORTSTMNT01_3326924,Peyz,1
ESPORTSTMNT01_3326924,Delight,1
ESPORTSTMNT01_3326924,Canna,0
ESPORTSTMNT01_3326924,Canyon,0
ESPORTSTMNT01_3326924,ShowMaker,0
ESPORTSTMNT01_3326924,Deft,0
ESPORTSTMNT01_3326924,Kellin,0
ESPORTSTMNT03_3130649,Sunmer,0
ESPORTSTMNT03_3130649,Tomrio,0
ESPORTSTMNT03_3130649,Nogo,0
ESPORTSTMNT03_3130649,Slowz,0
ESPORTSTMNT03_3130649,Zodiac,0
ESPORTSTMNT03_3130649,Yoshino,1
ESPORTSTMNT03_3130649,Phuc1,1
ESPORTSTMNT03_3130649,Jane,1
ESPORTSTMNT03_3130649,Puddin,1
ESPORTSTMNT03_3130649,Soraaa,1
ESPORTSTMNT03_3131653,Hasmed,0
ESPORTSTMNT03_3131653,Gury,0
ESPORTSTMNT03_3131653,Froggy,0
ESPORTSTMNT03_3131653,Shogun,0
ESPORTSTMNT03_3131653,Taki,0
ESPORTSTMNT03_3131653,Kiaya,1
ESPORTSTMNT03_3131653,Levi,1
ESPORTSTMNT03_3131653,Kati,1
ESPORTSTMNT03_3131653,Sty1e,1
ESPORTSTMNT03_3131653,Zin,1
ESPORTSTMNT03_3129710,Kiaya,0
ESPORTSTMNT03_3129710,Levi,0
ESPORTSTMNT03_3129710,Kati,0
ESPORTSTMNT03_3129710,Sty1e,0
ESPORTSTMNT03_3129710,Zin,0
ESPORTSTMNT03_3129710,Hasmed,1
ESPORTSTMNT03_3129710,Gury,1
ESPORTSTMNT03_3129710,Froggy,1
ESPORTSTMNT03_3129710,Shogun,1
ESPORTSTMNT03_3129710,Taki,1
ESPORTSTMNT03_3129711,Hasmed,0
ESPORTSTMNT03_3129711,Gury,0
ESPORTSTMNT03_3129711,Froggy,0
ESPORTSTMNT03_3129711,Shogun,0
ESPORTSTMNT03_3129711,Taki,0
ESPORTSTMNT03_3129711,Kiaya,1
ESPORTSTMNT03_3129711,Levi,1
ESPORTSTMNT03_3129711,Kati,1
ESPORTSTMNT03_3129711,Sty1e,1
ESPORTSTMNT03_3129711,Zin,1
ESPORTSTMNT01_3328015,Robo,1
ESPORTSTMNT01_3328015,Croc,1
ESPORTSTMNT01_3328015,tinowns,1
ESPORTSTMNT01_3328015,Route,1
ESPORTSTMNT01_3328015,Ceos,1
ESPORTSTMNT01_3328015,HiRit,0
ESPORTSTMNT01_3328015,Ranger,0
ESPORTSTMNT01_3328015,Lava,0
ESPORTSTMNT01_3328015,Netuno,0
ESPORTSTMNT01_3328015,zay,0
ESPORTSTMNT06_2774857,Finn,0
ESPORTSTMNT06_2774857,113,0
ESPORTSTMNT06_2774857,LIDER,0
ESPORTSTMNT06_2774857,Kobbe,0
ESPORTSTMNT06_2774857,Execute,0
ESPORTSTMNT06_2774857,Chasy,1
ESPORTSTMNT06_2774857,Elyoya,1
ESPORTSTMNT06_2774857,Nisqy,1
ESPORTSTMNT06_2774857,Carzzy,1
ESPORTSTMNT06_2774857,Hylissang,1
ESPORTSTMNT01_3329040,Wizer,1
ESPORTSTMNT01_3329040,CarioK,1
ESPORTSTMNT01_3329040,dyNquedo,1
ESPORTSTMNT01_3329040,Bvoy,1
ESPORTSTMNT01_3329040,Damage,1
ESPORTSTMNT01_3329040,Kiari,0
ESPORTSTMNT01_3329040,Accez,0
ESPORTSTMNT01_3329040,Pilot,0
ESPORTSTMNT01_3329040,Juliera,0
ESPORTSTMNT01_3329040,Cavalo,0
ESPORTSTMNT06_2775833,Evi,1
ESPORTSTMNT06_2775833,Jankos,1
ESPORTSTMNT06_2775833,Ruby,1
ESPORTSTMNT06_2775833,Jackspektra,1
ESPORTSTMNT06_2775833,Mersa,1
ESPORTSTMNT06_2775833,Odoamne,0
ESPORTSTMNT06_2775833,Xerxe,0
ESPORTSTMNT06_2775833,Vetheo,0
ESPORTSTMNT06_2775833,Patrik,0
ESPORTSTMNT06_2775833,LIMIT,0
ESPORTSTMNT01_3328068,Zzk,1
ESPORTSTMNT01_3328068,Yampi,1
ESPORTSTMNT01_3328068,NOsFerus,1
ESPORTSTMNT01_3328068,NinjaKiwi,1
ESPORTSTMNT01_3328068,Nia,1
ESPORTSTMNT01_3328068,Tay,0
ESPORTSTMNT01_3328068,Disamis,0
ESPORTSTMNT01_3328068,Hauz,0
ESPORTSTMNT01_3328068,Brance,0
ESPORTSTMNT01_3328068,Jojo,0
ESPORTSTMNT06_2774880,Oscarinin,0
ESPORTSTMNT06_2774880,Razork,0
ESPORTSTMNT06_2774880,Humanoid,0
ESPORTSTMNT06_2774880,Rekkles,0
ESPORTSTMNT06_2774880,Advienne,0
ESPORTSTMNT06_2774880,Adam,1
ESPORTSTMNT06_2774880,Sheo,1
ESPORTSTMNT06_2774880,nuc,1
ESPORTSTMNT06_2774880,Crownie,1
ESPORTSTMNT06_2774880,Labrov,1
ESPORTSTMNT01_3328079,Lonely,1
ESPORTSTMNT01_3328079,scary,1
ESPORTSTMNT01_3328079,Yuri,1
ESPORTSTMNT01_3328079,RAV3N,1
ESPORTSTMNT01_3328079,Guigs,1
ESPORTSTMNT01_3328079,GUIGO,0
ESPORTSTMNT01_3328079,Grell,0
ESPORTSTMNT01_3328079,Grevthar,0
ESPORTSTMNT01_3328079,ST3PZ,0
ESPORTSTMNT01_3328079,Krastyel,0
ESPORTSTMNT06_2774885,Photon,1
ESPORTSTMNT06_2774885,Bo,1
ESPORTSTMNT06_2774885,Perkz,1
ESPORTSTMNT06_2774885,Upset,1
ESPORTSTMNT06_2774885,Kaiser,1
ESPORTSTMNT06_2774885,Irrelevant,0
ESPORTSTMNT06_2774885,Markoon,0
ESPORTSTMNT06_2774885,Sertuss,0
ESPORTSTMNT06_2774885,Exakick,0
ESPORTSTMNT06_2774885,Doss,0
ESPORTSTMNT01_3328094,Boal,0
ESPORTSTMNT01_3328094,Aegis,0
ESPORTSTMNT01_3328094,aveng3r,0
