patch,level_1,ban_count,ban_rate,pick_count,pick_rate,ban_pick_count,ban_pick_rate,wins,games,win_rate
12.18,Karma,5.0,3.94,7.0,5.51,12.0,9.45,2.0,7.0,0.2857142857142857
12.18,Karthus,2.0,1.57,1.0,0.79,3.0,2.36,1.0,1.0,1.0
12.18,Kayn,2.0,1.57,2.0,1.57,4.0,3.15,0.0,2.0,0.0
12.18,Kennen,6.0,4.72,9.0,7.09,15.0,11.81,4.0,9.0,0.4444444444444444
12.18,Kindred,4.0,3.15,4.0,3.15,8.0,6.3,4.0,4.0,1.0
12.18,LeBlanc,29.0,22.83,16.0,12.6,45.0,35.43,7.0,16.0,0.4375
12.18,Lee Sin,12.0,9.45,21.0,16.54,33.0,25.98,11.0,21.0,0.5238095238095238
12.18,Leona,8.0,6.3,27.0,21.26,35.0,27.56,10.0,27.0,0.37037037037037035
12.18,Lillia,1.0,0.79,4.0,3.15,5.0,3.94,1.0,4.0,0.25
12.18,Lissandra,13.0,10.24,10.0,7.87,23.0,18.11,5.0,10.0,0.5
12.18,Lucian,29.0,22.83,27.0,21.26,56.0,44.09,16.0,27.0,0.5925925925925926
12.18,Lulu,1.0,0.79,15.0,11.81,16.0,12.6,8.0,15.0,0.5333333333333333
12.18,Lux,2.0,1.57,8.0,6.3,10.0,7.87,3.0,8.0,0.375
12.18,Maokai,48.0,37.8,43.0,33.86,91.0,71.65,22.0,43.0,0.5116279069767442
12.18,Miss Fortune,10.0,7.87,25.0,19.69,35.0,27.56,10.0,25.0,0.4
12.18,Mordekaiser,4.0,3.15,2.0,1.57,6.0,4.72,1.0,2.0,0.5
12.18,Morgana,1.0,0.79,2.0,1.57,3.0,2.36,0.0,2.0,0.0
12.18,Nami,1.0,0.79,27.0,21.26,28.0,22.05,16.0,27.0,0.5925925925925926
12.18,Nautilus,24.0,18.9,16.0,12.6,40.0,31.5,3.0,16.0,0.1875
12.18,Nidalee,4.0,3.15,2.0,1.57,6.0,4.72,1.0,2.0,0.5
12.18,Nilah,3.0,2.36,2.0,1.57,5.0,3.94,0.0,2.0,0.0
12.18,Nocturne,3.0,2.36,1.0,0.79,4.0,3.15,1.0,1.0,1.0
12.18,Olaf,4.0,3.15,1.0,0.79,5.0,3.94,1.0,1.0,1.0
12.18,Ornn,24.0,18.9,20.0,15.75,44.0,34.65,10.0,20.0,0.5
12.18,Pantheon,6.0,4.72,1.0,0.79,7.0,5.51,0.0,1.0,0.0
12.18,Poppy,18.0,14.17,15.0,11.81,33.0,25.98,5.0,15.0,0.3333333333333333
12.18,Pyke,6.0,4.72,1.0,0.79,7.0,5.51,0.0,1.0,0.0
12.18,Rakan,2.0,1.57,3.0,2.36,5.0,3.94,1.0,3.0,0.3333333333333333
12.18,Rell,6.0,4.72,10.0,7.87,16.0,12.6,7.0,10.0,0.7
12.18,Renata Glasc,23.0,18.11,24.0,18.9,47.0,37.01,14.0,24.0,0.5833333333333334
12.18,Renekton,30.0,23.62,18.0,14.17,48.0,37.8,5.0,18.0,0.2777777777777778
12.18,Ryze,8.0,6.3,4.0,3.15,12.0,9.45,3.0,4.0,0.75
12.18,Samira,1.0,0.79,1.0,0.79,2.0,1.57,0.0,1.0,0.0
12.18,Sejuani,57.0,44.88,49.0,38.58,106.0,83.46,24.0,49.0,0.4897959183673469
12.18,Senna,3.0,2.36,3.0,2.36,6.0,4.72,0.0,3.0,0.0
12.18,Seraphine,10.0,7.87,10.0,7.87,20.0,15.75,2.0,10.0,0.2
12.18,Sett,1.0,0.79,11.0,8.66,12.0,9.45,4.0,11.0,0.36363636363636365
12.18,Singed,1.0,0.79,1.0,0.79,2.0,1.57,0.0,1.0,0.0
12.18,Sivir,2.0,1.57,13.0,10.24,15.0,11.81,11.0,13.0,0.8461538461538461
12.18,Soraka,3.0,2.36,10.0,7.87,13.0,10.24,4.0,10.0,0.4
12.18,Swain,5.0,3.94,4.0,3.15,9.0,7.09,2.0,4.0,0.5
12.18,Sylas,49.0,38.58,50.0,39.37,99.0,77.95,33.0,50.0,0.66
12.18,Syndra,2.0,1.57,6.0,4.72,8.0,6.3,1.0,6.0,0.16666666666666666
12.18,Tahm Kench,7.0,5.51,11.0,8.66,18.0,14.17,7.0,11.0,0.6363636363636364
12.18,Taliyah,17.0,13.39,16.0,12.6,33.0,25.98,5.0,16.0,0.3125
12.18,Taric,1.0,0.79,1.0,0.79,2.0,1.57,1.0,1.0,1.0
12.18,Thresh,8.0,6.3,9.0,7.09,17.0,13.39,6.0,9.0,0.6666666666666666
12.18,Tristana,7.0,5.51,14.0,11.02,21.0,16.54,7.0,14.0,0.5
12.18,Trundle,14.0,11.02,16.0,12.6,30.0,23.62,8.0,16.0,0.5
12.18,Varus,8.0,6.3,23.0,18.11,31.0,24.41,13.0,23.0,0.5652173913043478
12.18,Vex,2.0,1.57,6.0,4.72,8.0,6.3,3.0,6.0,0.5
12.18,Vi,11.0,8.66,16.0,12.6,27.0,21.26,7.0,16.0,0.4375
12.18,Viego,18.0,14.17,38.0,29.92,56.0,44.09,24.0,38.0,0.631578947368421
12.18,Viktor,20.0,15.75,29.0,22.83,49.0,38.58,11.0,29.0,0.3793103448275862
12.18,Xayah,4.0,3.15,5.0,3.94,9.0,7.09,1.0,5.0,0.2
12.18,Yone,7.0,5.51,8.0,6.3,15.0,11.81,7.0,8.0,0.875
12.18,Yuumi,85.0,66.93,14.0,11.02,99.0,77.95,12.0,14.0,0.8571428571428571
12.18,Zac,1.0,0.79,2.0,1.57,3.0,2.36,1.0,2.0,0.5
12.18,Zoe,2.0,1.57,1.0,0.79,3.0,2.36,1.0,1.0,1.0
13.01,Aatrox,1.0,0.35,8.0,2.81,9.0,3.16,4.0,8.0,0.5
13.01,Ahri,8.0,2.81,9.0,3.16,17.0,5.96,3.0,9.0,0.3333333333333333
13.01,Akali,68.0,23.86,51.0,17.89,119.0,41.75,23.0,51.0,0.45098039215686275
13.01,Alistar,2.0,0.7,3.0,1.05,5.0,1.75,0.0,3.0,0.0
13.01,Amumu,5.0,1.75,7.0,2.46,12.0,4.21,6.0,7.0,0.8571428571428571
13.01,Aphelios,1.0,0.35,10.0,3.51,11.0,3.86,5.0,10.0,0.5
13.01,Ashe,203.0,71.23,56.0,19.65,259.0,90.88,35.0,56.0,0.625
13.01,Aurelion Sol,1.0,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.01,Azir,77.0,27.02,108.0,37.89,185.0,64.91,62.0,108.0,0.5740740740740741
13.01,Braum,4.0,1.4,6.0,2.11,10.0,3.51,3.0,6.0,0.5
13.01,Caitlyn,162.0,56.84,44.0,15.44,206.0,72.28,25.0,44.0,0.5681818181818182
13.01,Camille,6.0,2.11,16.0,5.61,22.0,7.72,8.0,16.0,0.5
13.01,Cassiopeia,10.0,3.51,10.0,3.51,20.0,7.02,7.0,10.0,0.7
13.01,Darius,12.0,4.21,3.0,1.05,15.0,5.26,1.0,3.0,0.3333333333333333
13.01,Draven,35.0,12.28,23.0,8.07,58.0,20.35,15.0,23.0,0.6521739130434783
13.01,Elise,168.0,58.95,47.0,16.49,215.0,75.44,29.0,47.0,0.6170212765957447
13.01,Ezreal,10.0,3.51,31.0,10.88,41.0,14.39,17.0,31.0,0.5483870967741935
13.01,Fiora,61.0,21.4,40.0,14.04,101.0,35.44,21.0,40.0,0.525
13.01,Galio,15.0,5.26,8.0,2.81,23.0,8.07,2.0,8.0,0.25
13.01,Gangplank,10.0,3.51,10.0,3.51,20.0,7.02,4.0,10.0,0.4
13.01,Garen,1.0,0.35,1.0,0.35,2.0,0.7,0.0,1.0,0.0
13.01,Gnar,41.0,14.39,82.0,28.77,123.0,43.16,49.0,82.0,0.5975609756097561
13.01,Gragas,8.0,2.81,29.0,10.18,37.0,12.98,14.0,29.0,0.4827586206896552
13.01,Graves,6.0,2.11,9.0,3.16,15.0,5.26,5.0,9.0,0.5555555555555556
13.01,Gwen,24.0,8.42,19.0,6.67,43.0,15.09,9.0,19.0,0.47368421052631576
13.01,Heimerdinger,56.0,19.65,50.0,17.54,106.0,37.19,27.0,50.0,0.54
13.01,Irelia,13.0,4.56,13.0,4.56,26.0,9.12,5.0,13.0,0.38461538461538464
13.01,Jarvan IV,5.0,1.75,5.0,1.75,10.0,3.51,2.0,5.0,0.4
13.01,Jax,116.0,40.7,86.0,30.18,202.0,70.88,43.0,86.0,0.5
13.01,Jayce,97.0,34.04,56.0,19.65,153.0,53.68,29.0,56.0,0.5178571428571429
13.01,Jhin,7.0,2.46,32.0,11.23,39.0,13.68,15.0,32.0,0.46875
13.01,K'Sante,74.0,25.96,134.0,47.02,208.0,72.98,62.0,134.0,0.4626865671641791
13.01,Kalista,23.0,8.07,16.0,5.61,39.0,13.68,9.0,16.0,0.5625
13.01,Karma,37.0,12.98,73.0,25.61,110.0,38.6,30.0,73.0,0.410958904109589
13.01,Kassadin,167.0,58.6,32.0,11.23,199.0,69.82,15.0,32.0,0.46875
13.01,Kennen,2.0,0.7,2.0,0.7,4.0,1.4,2.0,2.0,1.0
13.01,Kindred,10.0,3.51,10.0,3.51,20.0,7.02,4.0,10.0,0.4
13.01,Kled,2.0,0.7,4.0,1.4,6.0,2.11,3.0,4.0,0.75
13.01,LeBlanc,11.0,3.86,9.0,3.16,20.0,7.02,3.0,9.0,0.3333333333333333
13.01,Leona,5.0,1.75,12.0,4.21,17.0,5.96,6.0,12.0,0.5
13.01,Lillia,1.0,0.35,6.0,2.11,7.0,2.46,4.0,6.0,0.6666666666666666
13.01,Lissandra,5.0,1.75,3.0,1.05,8.0,2.81,3.0,3.0,1.0
13.01,Lucian,124.0,43.51,114.0,40.0,238.0,83.51,58.0,114.0,0.5087719298245614
13.01,Lulu,22.0,7.72,74.0,25.96,96.0,33.68,35.0,74.0,0.47297297297297297
13.01,Lux,4.0,1.4,21.0,7.37,25.0,8.77,10.0,21.0,0.47619047619047616
13.01,Maokai,176.0,61.75,89.0,31.23,265.0,92.98,59.0,89.0,0.6629213483146067
13.01,Miss Fortune,1.0,0.35,5.0,1.75,6.0,2.11,3.0,5.0,0.6
13.01,Nami,17.0,5.96,115.0,40.35,132.0,46.32,58.0,115.0,0.5043478260869565
13.01,Nautilus,31.0,10.88,33.0,11.58,64.0,22.46,18.0,33.0,0.5454545454545454
13.01,Nocturne,1.0,0.35,2.0,0.7,3.0,1.05,1.0,2.0,0.5
13.01,Olaf,20.0,7.02,16.0,5.61,36.0,12.63,8.0,16.0,0.5
13.01,Orianna,4.0,1.4,9.0,3.16,13.0,4.56,6.0,9.0,0.6666666666666666
13.01,Ornn,9.0,3.16,11.0,3.86,20.0,7.02,4.0,11.0,0.36363636363636365
13.01,Poppy,4.0,1.4,5.0,1.75,9.0,3.16,0.0,5.0,0.0
13.01,Pyke,3.0,1.05,5.0,1.75,8.0,2.81,2.0,5.0,0.4
13.01,Rakan,2.0,0.7,9.0,3.16,11.0,3.86,5.0,9.0,0.5555555555555556
13.01,Rell,2.0,0.7,4.0,1.4,6.0,2.11,3.0,4.0,0.75
13.01,Renata Glasc,13.0,4.56,5.0,1.75,18.0,6.32,3.0,5.0,0.6
13.01,Renekton,101.0,35.44,52.0,18.25,153.0,53.68,24.0,52.0,0.46153846153846156
13.01,Ryze,136.0,47.72,48.0,16.84,184.0,64.56,20.0,48.0,0.4166666666666667
13.01,Samira,3.0,1.05,1.0,0.35,4.0,1.4,1.0,1.0,1.0
13.01,Sejuani,78.0,27.37,158.0,55.44,236.0,82.81,73.0,158.0,0.4620253164556962
13.01,Sett,1.0,0.35,3.0,1.05,4.0,1.4,3.0,3.0,1.0
13.01,Sion,11.0,3.86,21.0,7.37,32.0,11.23,12.0,21.0,0.5714285714285714
13.01,Sivir,16.0,5.61,51.0,17.89,67.0,23.51,31.0,51.0,0.6078431372549019
13.01,Soraka,4.0,1.4,12.0,4.21,16.0,5.61,4.0,12.0,0.3333333333333333
13.01,Swain,1.0,0.35,6.0,2.11,7.0,2.46,1.0,6.0,0.16666666666666666
13.01,Sylas,83.0,29.12,80.0,28.07,163.0,57.19,42.0,80.0,0.525
13.01,Syndra,26.0,9.12,32.0,11.23,58.0,20.35,10.0,32.0,0.3125
13.01,Taliyah,7.0,2.46,21.0,7.37,28.0,9.82,11.0,21.0,0.5238095238095238
13.01,Thresh,2.0,0.7,6.0,2.11,8.0,2.81,4.0,6.0,0.6666666666666666
13.01,Tristana,9.0,3.16,18.0,6.32,27.0,9.47,12.0,18.0,0.6666666666666666
13.01,Tryndamere,2.0,0.7,1.0,0.35,3.0,1.05,1.0,1.0,1.0
13.01,Twisted Fate,2.0,0.7,7.0,2.46,9.0,3.16,6.0,7.0,0.8571428571428571
13.01,Twitch,3.0,1.05,3.0,1.05,6.0,2.11,0.0,3.0,0.0
13.01,Udyr,1.0,0.35,3.0,1.05,4.0,1.4,1.0,3.0,0.3333333333333333
13.01,Varus,67.0,23.51,111.0,38.95,178.0,62.46,46.0,111.0,0.4144144144144144
13.01,Vi,60.0,21.05,105.0,36.84,165.0,57.89,55.0,105.0,0.5238095238095238
13.01,Viego,6.0,2.11,12.0,4.21,18.0,6.32,2.0,12.0,0.16666666666666666
13.01,Viktor,22.0,7.72,48.0,16.84,70.0,24.56,21.0,48.0,0.4375
13.01,Wukong,54.0,18.95,94.0,32.98,148.0,51.93,38.0,94.0,0.40425531914893614
13.01,Xayah,3.0,1.05,12.0,4.21,15.0,5.26,2.0,12.0,0.16666666666666666
13.01,Xin Zhao,1.0,0.35,2.0,0.7,3.0,1.05,1.0,2.0,0.5
13.01,Yone,10.0,3.51,15.0,5.26,25.0,8.77,6.0,15.0,0.4
13.01,Yuumi,90.0,31.58,64.0,22.46,154.0,54.04,31.0,64.0,0.484375
13.01,Zac,2.0,0.7,5.0,1.75,7.0,2.46,3.0,5.0,0.6
13.01,Zeri,39.0,13.68,119.0,41.75,158.0,55.44,58.0,119.0,0.48739495798319327
13.01,Ziggs,2.0,0.7,3.0,1.05,5.0,1.75,1.0,3.0,0.3333333333333333
13.01,Zilean,3.0,1.05,1.0,0.35,4.0,1.4,1.0,1.0,1.0
13.01,unknown,2.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03,Ahri,3.0,2.04,1.0,0.68,4.0,2.72,0.0,1.0,0.0
13.03,Akali,42.0,28.57,24.0,16.33,66.0,44.9,15.0,24.0,0.625
13.03,Alistar,1.0,0.68,3.0,2.04,4.0,2.72,1.0,3.0,0.3333333333333333
13.03,Amumu,6.0,4.08,9.0,6.12,15.0,10.2,8.0,9.0,0.8888888888888888
13.03,Annie,52.0,35.37,36.0,24.49,88.0,59.86,22.0,36.0,0.6111111111111112
13.03,Aphelios,4.0,2.72,6.0,4.08,10.0,6.8,4.0,6.0,0.6666666666666666
13.03,Ashe,114.0,77.55,22.0,14.97,136.0,92.52,10.0,22.0,0.45454545454545453
13.03,Azir,44.0,29.93,48.0,32.65,92.0,62.59,16.0,48.0,0.3333333333333333
13.03,Bel'Veth,1.0,0.68,1.0,0.68,2.0,1.36,1.0,1.0,1.0
13.03,Braum,1.0,0.68,3.0,2.04,4.0,2.72,1.0,3.0,0.3333333333333333
13.03,Caitlyn,83.0,56.46,26.0,17.69,109.0,74.15,15.0,26.0,0.5769230769230769
13.03,Camille,6.0,4.08,7.0,4.76,13.0,8.84,4.0,7.0,0.5714285714285714
13.03,Darius,2.0,1.36,2.0,1.36,4.0,2.72,0.0,2.0,0.0
13.03,Diana,1.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03,Draven,9.0,6.12,13.0,8.84,22.0,14.97,5.0,13.0,0.38461538461538464
13.03,Elise,117.0,79.59,16.0,10.88,133.0,90.48,7.0,16.0,0.4375
13.03,Ezreal,2.0,1.36,19.0,12.93,21.0,14.29,8.0,19.0,0.42105263157894735
13.03,Fiora,19.0,12.93,18.0,12.24,37.0,25.17,8.0,18.0,0.4444444444444444
13.03,Galio,1.0,0.68,1.0,0.68,2.0,1.36,0.0,1.0,0.0
13.03,Gangplank,3.0,2.04,6.0,4.08,9.0,6.12,3.0,6.0,0.5
13.03,Gnar,21.0,14.29,44.0,29.93,65.0,44.22,27.0,44.0,0.6136363636363636
13.03,Gragas,24.0,16.33,41.0,27.89,65.0,44.22,14.0,41.0,0.34146341463414637
13.03,Graves,4.0,2.72,1.0,0.68,5.0,3.4,0.0,1.0,0.0
13.03,Gwen,6.0,4.08,12.0,8.16,18.0,12.24,6.0,12.0,0.5
13.03,Heimerdinger,12.0,8.16,15.0,10.2,27.0,18.37,7.0,15.0,0.4666666666666667
13.03,Illaoi,1.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03,Irelia,14.0,9.52,6.0,4.08,20.0,13.61,3.0,6.0,0.5
13.03,Jax,53.0,36.05,59.0,40.14,112.0,76.19,39.0,59.0,0.6610169491525424
13.03,Jayce,69.0,46.94,42.0,28.57,111.0,75.51,21.0,42.0,0.5
13.03,Jhin,5.0,3.4,16.0,10.88,21.0,14.29,11.0,16.0,0.6875
13.03,Jinx,2.0,1.36,2.0,1.36,4.0,2.72,0.0,2.0,0.0
13.03,K'Sante,3.0,2.04,22.0,14.97,25.0,17.01,10.0,22.0,0.45454545454545453
13.03,Kai'Sa,1.0,0.68,4.0,2.72,5.0,3.4,3.0,4.0,0.75
13.03,Kalista,11.0,7.48,9.0,6.12,20.0,13.61,7.0,9.0,0.7777777777777778
13.03,Karma,33.0,22.45,39.0,26.53,72.0,48.98,18.0,39.0,0.46153846153846156
13.03,Kassadin,31.0,21.09,10.0,6.8,41.0,27.89,5.0,10.0,0.5
13.03,Kayle,1.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03,Kennen,1.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03,Kindred,8.0,5.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03,Kled,1.0,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03,LeBlanc,8.0,5.44,8.0,5.44,16.0,10.88,4.0,8.0,0.5
13.03,Lee Sin,17.0,11.56,15.0,10.2,32.0,21.77,11.0,15.0,0.7333333333333333
13.03,Leona,7.0,4.76,10.0,6.8,17.0,11.56,3.0,10.0,0.3
13.03,Lissandra,1.0,0.68,5.0,3.4,6.0,4.08,1.0,5.0,0.2
13.03,Lucian,57.0,38.78,48.0,32.65,105.0,71.43,21.0,48.0,0.4375
13.03,Lulu,5.0,3.4,53.0,36.05,58.0,39.46,31.0,53.0,0.5849056603773585
13.03,Lux,1.0,0.68,15.0,10.2,16.0,10.88,8.0,15.0,0.5333333333333333
13.03,Maokai,123.0,83.67,24.0,16.33,147.0,100.0,16.0,24.0,0.6666666666666666
13.03,Miss Fortune,1.0,0.68,1.0,0.68,2.0,1.36,0.0,1.0,0.0
13.03,Nami,5.0,3.4,49.0,33.33,54.0,36.73,22.0,49.0,0.4489795918367347
13.03,Nautilus,21.0,14.29,27.0,18.37,48.0,32.65,11.0,27.0,0.4074074074074074
13.03,Nidalee,3.0,2.04,6.0,4.08,9.0,6.12,3.0,6.0,0.5
13.03,Olaf,5.0,3.4,5.0,3.4,10.0,6.8,4.0,5.0,0.8
13.03,Orianna,2.0,1.36,10.0,6.8,12.0,8.16,5.0,10.0,0.5
13.03,Ornn,2.0,1.36,3.0,2.04,5.0,3.4,0.0,3.0,0.0
13.03,Poppy,2.0,1.36,2.0,1.36,4.0,2.72,1.0,2.0,0.5
13.03,Pyke,3.0,2.04,2.0,1.36,5.0,3.4,1.0,2.0,0.5
13.03,Rakan,5.0,3.4,11.0,7.48,16.0,10.88,7.0,11.0,0.6363636363636364
13.03,Renekton,50.0,34.01,37.0,25.17,87.0,59.18,18.0,37.0,0.4864864864864865
13.03,Ryze,15.0,10.2,15.0,10.2,30.0,20.41,7.0,15.0,0.4666666666666667
13.03,Sejuani,42.0,28.57,64.0,43.54,106.0,72.11,32.0,64.0,0.5
13.03,Sett,2.0,1.36,1.0,0.68,3.0,2.04,1.0,1.0,1.0
13.03,Sion,26.0,17.69,30.0,20.41,56.0,38.1,11.0,30.0,0.36666666666666664
13.03,Sivir,3.0,2.04,18.0,12.24,21.0,14.29,9.0,18.0,0.5
13.03,Soraka,2.0,1.36,4.0,2.72,6.0,4.08,2.0,4.0,0.5
13.03,Sylas,38.0,25.85,36.0,24.49,74.0,50.34,19.0,36.0,0.5277777777777778
13.03,Syndra,7.0,4.76,1.0,0.68,8.0,5.44,0.0,1.0,0.0
13.03,Taliyah,18.0,12.24,21.0,14.29,39.0,26.53,12.0,21.0,0.5714285714285714
13.03,Thresh,1.0,0.68,3.0,2.04,4.0,2.72,1.0,3.0,0.3333333333333333
13.03,Tristana,26.0,17.69,10.0,6.8,36.0,24.49,4.0,10.0,0.4
13.03,Varus,37.0,25.17,66.0,44.9,103.0,70.07,29.0,66.0,0.4393939393939394
13.03,Vi,24.0,16.33,57.0,38.78,81.0,55.1,25.0,57.0,0.43859649122807015
13.03,Viktor,17.0,11.56,29.0,19.73,46.0,31.29,15.0,29.0,0.5172413793103449
13.03,Wukong,16.0,10.88,73.0,49.66,89.0,60.54,34.0,73.0,0.4657534246575342
13.03,Xayah,9.0,6.12,17.0,11.56,26.0,17.69,8.0,17.0,0.47058823529411764
13.03,Yasuo,1.0,0.68,2.0,1.36,3.0,2.04,1.0,2.0,0.5
13.03,Yone,16.0,10.88,12.0,8.16,28.0,19.05,9.0,12.0,0.75
13.03,Yuumi,2.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03,Zeri,29.0,19.73,55.0,37.41,84.0,57.14,33.0,55.0,0.6
13.03,Ziggs,3.0,2.04,5.0,3.4,8.0,5.44,2.0,5.0,0.4
13.03,Zilean,4.0,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.03,unknown,2.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.04,Ahri,23.0,11.27,19.0,9.31,42.0,20.59,9.0,19.0,0.47368421052631576
13.04,Akali,26.0,12.75,22.0,10.78,48.0,23.53,7.0,22.0,0.3181818181818182
13.04,Alistar,1.0,0.49,2.0,0.98,3.0,1.47,1.0,2.0,0.5
13.04,Amumu,8.0,3.92,3.0,1.47,11.0,5.39,2.0,3.0,0.6666666666666666
13.04,Annie,141.0,69.12,45.0,22.06,186.0,91.18,31.0,45.0,0.6888888888888889
13.04,Aphelios,16.0,7.84,55.0,26.96,71.0,34.8,30.0,55.0,0.5454545454545454
13.04,Ashe,129.0,63.24,24.0,11.76,153.0,75.0,9.0,24.0,0.375
13.04,Aurelion Sol,22.0,10.78,15.0,7.35,37.0,18.14,6.0,15.0,0.4
13.04,Azir,25.0,12.25,42.0,20.59,67.0,32.84,28.0,42.0,0.6666666666666666
13.04,Bel'Veth,1.0,0.49,2.0,0.98,3.0,1.47,0.0,2.0,0.0
13.04,Blitzcrank,3.0,1.47,8.0,3.92,11.0,5.39,6.0,8.0,0.75
13.04,Braum,2.0,0.98,5.0,2.45,7.0,3.43,3.0,5.0,0.6
13.04,Caitlyn,125.0,61.27,20.0,9.8,145.0,71.08,8.0,20.0,0.4
13.04,Camille,2.0,0.98,4.0,1.96,6.0,2.94,1.0,4.0,0.25
13.04,Cassiopeia,6.0,2.94,11.0,5.39,17.0,8.33,5.0,11.0,0.45454545454545453
13.04,Cho'Gath,2.0,0.98,7.0,3.43,9.0,4.41,4.0,7.0,0.5714285714285714
13.04,Darius,5.0,2.45,3.0,1.47,8.0,3.92,2.0,3.0,0.6666666666666666
13.04,Draven,42.0,20.59,16.0,7.84,58.0,28.43,10.0,16.0,0.625
13.04,Elise,79.0,38.73,24.0,11.76,103.0,50.49,12.0,24.0,0.5
13.04,Ezreal,6.0,2.94,12.0,5.88,18.0,8.82,8.0,12.0,0.6666666666666666
13.04,Fiora,33.0,16.18,18.0,8.82,51.0,25.0,9.0,18.0,0.5
13.04,Galio,2.0,0.98,6.0,2.94,8.0,3.92,1.0,6.0,0.16666666666666666
13.04,Gangplank,6.0,2.94,9.0,4.41,15.0,7.35,4.0,9.0,0.4444444444444444
13.04,Garen,1.0,0.49,3.0,1.47,4.0,1.96,1.0,3.0,0.3333333333333333
13.04,Gnar,35.0,17.16,44.0,21.57,79.0,38.73,19.0,44.0,0.4318181818181818
13.04,Gragas,80.0,39.22,79.0,38.73,159.0,77.94,36.0,79.0,0.45569620253164556
13.04,Graves,1.0,0.49,1.0,0.49,2.0,0.98,1.0,1.0,1.0
13.04,Gwen,22.0,10.78,17.0,8.33,39.0,19.12,9.0,17.0,0.5294117647058824
13.04,Heimerdinger,21.0,10.29,20.0,9.8,41.0,20.1,7.0,20.0,0.35
13.04,Irelia,16.0,7.84,7.0,3.43,23.0,11.27,5.0,7.0,0.7142857142857143
13.04,Jarvan IV,5.0,2.45,8.0,3.92,13.0,6.37,4.0,8.0,0.5
13.04,Jax,57.0,27.94,54.0,26.47,111.0,54.41,31.0,54.0,0.5740740740740741
13.04,Jayce,89.0,43.63,52.0,25.49,141.0,69.12,29.0,52.0,0.5576923076923077
13.04,Jhin,2.0,0.98,8.0,3.92,10.0,4.9,2.0,8.0,0.25
13.04,Jinx,1.0,0.49,19.0,9.31,20.0,9.8,8.0,19.0,0.42105263157894735
13.04,K'Sante,28.0,13.73,67.0,32.84,95.0,46.57,28.0,67.0,0.417910447761194
13.04,Kai'Sa,2.0,0.98,8.0,3.92,10.0,4.9,5.0,8.0,0.625
13.04,Kalista,13.0,6.37,13.0,6.37,26.0,12.75,7.0,13.0,0.5384615384615384
13.04,Karma,44.0,21.57,15.0,7.35,59.0,28.92,8.0,15.0,0.5333333333333333
13.04,Karthus,1.0,0.49,1.0,0.49,2.0,0.98,0.0,1.0,0.0
13.04,Kassadin,4.0,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.04,Kennen,5.0,2.45,7.0,3.43,12.0,5.88,5.0,7.0,0.7142857142857143
13.04,Kindred,5.0,2.45,2.0,0.98,7.0,3.43,1.0,2.0,0.5
13.04,Kled,3.0,1.47,5.0,2.45,8.0,3.92,3.0,5.0,0.6
13.04,LeBlanc,27.0,13.24,15.0,7.35,42.0,20.59,8.0,15.0,0.5333333333333333
13.04,Lee Sin,34.0,16.67,86.0,42.16,120.0,58.82,39.0,86.0,0.45348837209302323
13.04,Leona,9.0,4.41,22.0,10.78,31.0,15.2,14.0,22.0,0.6363636363636364
13.04,Lillia,1.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.04,Lissandra,7.0,3.43,7.0,3.43,14.0,6.86,3.0,7.0,0.42857142857142855
13.04,Lucian,48.0,23.53,33.0,16.18,81.0,39.71,17.0,33.0,0.5151515151515151
13.04,Lulu,11.0,5.39,59.0,28.92,70.0,34.31,15.0,59.0,0.2542372881355932
13.04,Lux,2.0,0.98,9.0,4.41,11.0,5.39,4.0,9.0,0.4444444444444444
13.04,Malphite,5.0,2.45,8.0,3.92,13.0,6.37,5.0,8.0,0.625
13.04,Maokai,7.0,3.43,23.0,11.27,30.0,14.71,10.0,23.0,0.43478260869565216
13.04,Miss Fortune,1.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.04,Nami,4.0,1.96,33.0,16.18,37.0,18.14,18.0,33.0,0.5454545454545454
13.04,Nautilus,44.0,21.57,49.0,24.02,93.0,45.59,28.0,49.0,0.5714285714285714
13.04,Nidalee,6.0,2.94,3.0,1.47,9.0,4.41,3.0,3.0,1.0
13.04,Olaf,15.0,7.35,6.0,2.94,21.0,10.29,2.0,6.0,0.3333333333333333
13.04,Orianna,4.0,1.96,8.0,3.92,12.0,5.88,2.0,8.0,0.25
13.04,Ornn,4.0,1.96,5.0,2.45,9.0,4.41,3.0,5.0,0.6
